sentence	label
are you in a relationship with someone	24
are you in a relationship	24
are you involved with somebody	24
are you involved with someone	24
are you married to anybody	24
are you married to someone	24
are you going out with somebody	24
are you ready to settle down	24
are you romantic	24
are you seeing anyone	24
whos your ideal match	24
whos your ideal partner	24
are you committed to anyone	24
are you committed to somebody	24
are you committed to someone	24
are you currently committed to anyone	24
are you currently committed to someone	24
are you currently going out with anyone	24
are you currently going out with somebody	24
are you currently going out with someone	24
are you currently going steady with anyone	24
are you currently going steady with somebody	24
are you currently going steady with someone	24
are you currently in a relationship with anyone	24
are you currently in a relationship with somebody	24
are you currently involved with anyone	24
are you currently involved with somebody	24
are you currently involved with someone	24
are you romantically involved with anyone	24
are you currently dating anyone	24
are you crushing on anyone	24
are you married	24
whos your boyfriend	24
whos your partner	24
whos your significant other	24
whos your spouse	24
whos your wife	24
are you dating	24
do you date	24
who is your sweetheart	24
do you have a crush on anyone	24
who is your spouse	24
whos your crush	24
are you monogamous	24
describe the perfect date	24
describe the perfect girlfriend	24
describe the perfect match	24
describe the perfect partner	24
describe your perfect date	24
describe your perfect match	24
do you have a type	24
how do you feel about romance	24
what are you looking for in a relationship	24
do you have a spouse	24
whats your type	24
are you romantically involved with somebody	24
are you romantically tied to anyone	24
are you romantically tied to someone	24
do you have a boyfriend	24
do you have a girlfriend	24
who is your sweetie	24
do you have a significant other	24
who are you dating	24
who are you married to	24
who is your boyfriend	24
who is your girlfriend	24
who is your hubby	24
who is your husband	24
who is your lady	24
who is your lady friend	24
who is your life partner	24
who is your main squeeze	24
who is your significant other	24
do you have a partner	24
are you currently romantically tied to anyone	24
are you currently romantically tied to someone	24
are you currently seeing anyone	24
are you dating anyone	24
are you involved with anyone	24
are you married to anyone	24
are you romantic at heart	24
are you currently romantically involved with someone	24
are you currently dating somebody	24
are you currently romantically involved with somebody	24
are you currently in a relationship with someone	24
who's your girlfriend	24
who's your husband	24
describe the perfect boyfriend	24
are you romantically involved with someone	24
are you seeing somebody	24
do you have a husband	24
do you have a wife	24
who is your partner	24
can you speak	25
can you talk to me	25
are you there to listen to me	25
can you talk with me	25
can we talk	25
chat with me	25
is anybody around to chat to me	25
is anybody around to chat	25
is anybody around to listen to me	25
is anybody around to listen	25
can you talk to me	25
are you there to listen	25
are you there to speak with me	25
are you there to talk to me	25
can you chat	25
are you there to talk	25
can you chat to me	25
are you there	25
can anybody hear me	25
can somebody hear me	25
can someone hear me	25
is anybody around to speak	25
are you there to talk with me	25
is anybody there to speak with me	25
is anybody around to speak to me	25
is anybody listening	25
is anybody there to chat to me	25
is anybody there to chat	25
is anybody there to listen to me	25
is anybody free	25
is anybody there to speak to me	25
is anybody available to talk	25
is anybody there to speak	25
is anybody there to talk with me	25
is anybody there to talk	25
is anybody there	25
is anyone around to chat to me	25
is anybody there to listen	25
is anybody around to talk to me	25
is anybody around to talk with me	25
is anybody around to talk	25
is anybody listening to me	25
is anybody available to listen	25
is anybody available to speak to me	25
is anybody available to speak with me	25
is anybody available to speak	25
is anybody available to talk to me	25
is anybody available to talk with me	25
is anybody available to chat with me	25
anyone there	25
anyone around to speak with me	25
anyone around to speak	25
anyone around to talk	25
are you there to listen with me	25
anyone around to chat	25
are you around to chat with me	25
are you around to chat	25
are you around to listen	25
are you around to speak to me	25
anyone around	25
anybody around to talk	25
anybody around to chat with me	25
anybody around to speak to me	25
anybody around to speak	25
anyone around to speak to me	25
anybody around to talk with me	25
anyone around to listen	25
anybody around	25
anybody home	25
anyone around to chat to me	25
anyone around to chat with me	25
are you free to talk with me	25
are you around to speak	25
are you free to listen to me	25
are you free to listen with me	25
are you free to listen	25
are you free to speak to me	25
are you free to speak with me	25
are you free to chat with me	25
are you free to talk to me	25
are you free to chat to me	25
are you free to talk	25
are you free	25
are you listening to me	25
are you free to speak	25
are you available to speak to me	25
is anyone around to listen to me	25
are you around	25
are you available to chat to me	25
are you available to chat with me	25
are you available to chat	25
are you free to chat	25
are you available to listen	25
are you available to speak with me	25
are you available to speak	25
are you available to talk to me	25
are you available to talk with me	25
are you available to talk	25
are you available	25
are you available to listen to me	25
is someone free to me	25
is someone free to speak to me	25
is someone free to speak with me	25
is someone free to speak	25
is anyone around to chat with me	25
is someone free to talk	25
is someone free to listen to me	25
is someone free	25
is someone listening to chat to me	25
is someone listening to chat with me	25
is someone listening to chat	25
is someone listening to listen with me	25
is someone free to talk with me	25
is someone available to talk	25
is someone available to listen with me	25
is someone available to me	25
is someone available to speak with me	25
is someone available to speak	25
is someone free to listen	25
is someone available to talk with me	25
is someone free to listen with me	25
is someone available with me	25
is someone free to chat	25
is someone listening to me	25
is someone available to talk to me	25
lets talk	25
is someone listening to listen	25
is someone there to talk	25
is someone there	25
is there anybody listening	25
is someone there to talk to me	25
lets chat	25
is someone there to speak	25
mic check	25
talk with me	25
we should chat	25
we should talk	25
knock knock	25
is someone there to chat with me	25
is someone available to chat with me	25
is someone listening to speak to me	25
is someone listening to speak with me	25
is someone listening to speak	25
is someone listening to talk to me	25
is someone there to talk with me	25
is someone there to chat	25
is someone there to listen to me	25
is someone there to listen	25
is someone there to speak to me	25
is someone there to speak with me	25
is someone listening	25
is anyone free to chat	25
is anyone free to talk with me	25
is anyone available to speak	25
is anyone available to talk to me	25
is anyone available to talk	25
is anyone available with me	25
is anyone available to speak to me	25
is anyone free to chat with me	25
is anyone available to me	25
is anyone free to listen to me	25
is anyone free to speak with me	25
is anyone free to speak	25
is someone available to listen to me	25
is anyone available	25
yoohoo anybody home	25
is anyone around to listen	25
is anyone around to speak to me	25
is anyone around to speak with me	25
is anyone around to speak	25
is anyone around to talk to me	25
is anyone available to speak with me	25
is anyone around to talk	25
is anyone free to talk	25
is anyone available to chat to me	25
is anyone available to chat	25
is anyone available to listen to me	25
is anyone available to listen	25
is anyone around to talk with me	25
is someone around to talk to me	25
is anyone free to talk to me	25
is someone around to chat	25
is someone around to listen to me	25
is someone around to listen	25
is someone around to me	25
is someone around to speak to me	25
is someone around to chat to me	25
is someone around to speak	25
is somebody listening	25
is someone around to talk with me	25
is someone around with me	25
is someone around	25
is someone available to chat to me	25
is anyone around to chat	25
is someone around to speak with me	25
is anyone there to speak to me	25
is anyone free	25
is anyone listening	25
is anyone there to chat with me	25
is anyone there to listen to me	25
is someone around to chat with me	25
is someone available to chat	25
is anyone there to speak with me	25
is anyone there to speak	25
is anyone there to talk to me	25
is anyone there to talk with me	25
is anyone there	25
is anyone there to listen with me	25
can you listen to me	25
can you speak to me	25
can you speak with me	25
is anybody around to chat with me	25
are you there with me	25
anybody around to chat to me	25
are you there to speak to me	25
are you there to speak	25
can we chat	25
is anybody there to chat with me	25
is anybody there to talk to me	25
is anybody available to listen to me	25
are you there to chat	25
is anybody around	25
is anybody available to chat	25
anyone around to talk to me	25
anyone home	25
are you around to chat to me	25
are you around to speak with me	25
anybody around to chat	25
anybody around to listen	25
anybody around to speak with me	25
are you around to talk with me	25
anybody around to talk to me	25
are you listening	25
are you there to chat to me	25
are you there to chat with me	25
are you around to talk	25
are you around to talk to me	25
is someone free with me	25
is someone listening to listen to me	25
is someone available to listen	25
is someone available to speak to me	25
is someone free to chat to me	25
is someone free to chat with me	25
is there someone listening	25
say anything	25
talk to me	25
is someone listening to talk with me	25
is someone there to chat to me	25
is someone listening to me talk	25
is someone there to listen with me	25
is anyone available to talk with me	25
is anyone around	25
is anyone available to chat with me	25
is anyone available to listen with me	25
is someone around to talk	25
is anyone there to chat to me	25
is anyone there to chat	25
is anyone there to listen	25
is anyone there to talk	25
i want you to change your responses	26
i want a new response	26
i want a new answer	26
i want a different answer	26
i think youre repeating yourself	26
are you capable of saying something different	26
i think ive heard this one before	26
i sure wish you would switch up your responses	26
i already heard that	26
how come you always say the same thing	26
how come you always repeat everything	26
i think you already said that	26
is that the only answer you have	26
is that all you can say	26
im gonna need a different answer	26
im going to need a new response	26
im going to need a different answer	26
i want you to say anything else	26
i wish youd stop repeating yourself	26
i want you to say something else	26
i wish youd change your responses	26
i wish you would say something else	26
i wish you werent so repetitive	26
i wish you had something else to say	26
dont you have anything new to say	26
i would love it if you stopped repeating yourself	26
can you tell me something else	26
cant you tell me something else	26
cant you tell me something different	26
cant you change your answers	26
can you try saying something else	26
come up with something new	26
can you tell me something new	26
can you switch up your answers	26
can you say anything else	26
can you give me another answer	26
can you give me a different answer	26
can you come up with something else to say	26
can you try saying anything else	26
do you have any other responses	26
is that the only response you know	26
dont you have anything else to say	26
dont you have any other answers	26
dont you have any new material	26
do your answers ever change	26
do you have anything new to say	26
dont you say anything else	26
didnt you already tell me that	26
didnt you already say that	26
didnt i see that already	26
could you tell me something else	26
could you say something else	26
do you know any other responses	26
you keep saying the same stuff	26
you already said that	26
you said that already	26
you repeat yourself a lot	26
you repeat yourself a great deal	26
you realize youre repeating yourself	26
you realize youre repeating yourself right	26
you sound like a broken record	26
you keep saying the exact same thing	26
you keep repeating yourself	26
you keep repeating the same stuff	26
you just keep saying that over and over	26
you are repeating yourself	26
is that the only answer you know	26
you keep saying the same thing all the time	26
your responses need variety	26
youve already said that	26
youre very repetitive	26
youre super repetitive	26
youre repetitive	26
youre repeating yourself	26
you say the same stuff over and over	26
youre a broken record	26
would you give me a new response	26
your responses need a refresh	26
your responses dont change	26
your responses are getting stale	26
your material is getting stale	26
you told me that already	26
youre constantly repeating yourself	26
you already told me that	26
stop saying the same thing	26
stop saying that over and over	26
stop repeating yourself	26
stop repeating that	26
say a new thing	26
same old same old	26
this again	26
this answer again	26
ive heard that before	26
ive heard that already	26
ive already heard that one	26
is that the only thing you can say	26
please say something different	26
why do you always repeat yourself	26
would you give me a different response	26
would you give me a different answer	26
why wont you say something new	26
why is what you say so limited	26
why dont you say anything different	26
why do you say the same thing all the time	26
thats all you ever say	26
is that the only response you have	26
why are your responses always the same	26
why are your responses always identical	26
why are your answers so repetitive	26
why are you so limited	26
why are you repeating yourself	26
this responses again	26
i think i've heard that already	26
i want a different response	26
i think i've already heard that	26
got any other responses	26
got any other answers	26
i wish you'd say something else	26
i'm going to need a new answer	26
i wish you'd say anything else	26
i want you to stop repeating yourself	26
got any new material	26
can't you tell me something new	26
can't you say anything else	26
cool story, bro. tell it again.	26
can you say something else	26
can you come up with anything else	26
don't you have anything different to say	26
do you know how to say anything else	26
could you tell me something new	26
you sound dumb when you repeat yourself	26
you keep saying the same thing	26
you're really repetitive	26
your responses are all the same	26
i've heard that one before	26
i've heard all your responses over and over	26
i've heard all your responses	26
you've said that before	26
would you give me a new answer	26
why do you always say the same thing	26
why are you so repetitive	26
youre not alive right	27
are you a being	27
youre not a robot right	27
youre not a woman are you	27
youre not a woman right	27
youre not ai are you	27
youre not a real person are you	27
youre not a real human right	27
youre not an animal are you	27
youre not an animal right	27
youre not an app are you	27
youre not an app right	27
youre not an insect are you	27
youre not an insect right	27
youre not artificial are you	27
youre not ai right	27
youre not a lifeform right	27
youre not a dog right	27
youre not a human or a bot are you	27
youre not a human or a bot right	27
youre not a lady are you	27
youre not a real person right	27
youre not a lifeform are you	27
youre not a machine are you	27
youre not a machine right	27
youre not a man are you	27
youre not a man right	27
youre not a person are you	27
youre not a person right	27
youre not a real human are you	27
youre not a lady right	27
are you real or are you a bot	27
are you a real or a bot	27
are you artificial or real	27
are you real or artificial	27
are you real or a bot	27
are you real or a robot	27
youre not artificial right	27
are you a robot or are you real	27
are you a person or a bot	27
are you fake or are you a person	27
am i speaking to a person	27
am i speaking to a bot	27
am i speaking to a human	27
am i speaking to a human or a bot	27
am i speaking to a robot	27
are you a real boy	27
youre not a computer program right	27
youre not human are you	27
youre not real are you	27
youre not real or fake are you	27
youre not real or fake right	27
are you a bot or a person	27
youre not sentient right	27
are you a bot	27
are you an actual being	27
are you a human	27
are you fake or real	27
are you a person or a robot	27
youre not fake are you	27
youre not sentient are you	27
because you are a machine	27
are you an insect	27
are you artificial	27
are you fake	27
are you human	27
are you real or fake	27
are you sentient	27
because you are not real	27
because you are a droid	27
are you alive	27
because you are a program	27
because you are a robot	27
because you are an android	27
because you are an app	27
because you are not a person	27
because you are not a real person	27
because you are a bot	27
are you a lifeform	27
are you a bot or a human	27
are you a cat	27
are you a computer program	27
are you a computer	27
are you a dog	27
are you a human being	27
are you an app	27
are you a lady	27
are you a person	27
are you a real person	27
are you a robot	27
are you ai	27
are you a human or a bot	27
youre not a bot or a human right	27
what are you	27
what can you tell me about yourself	27
which platform do you run on	27
youre not a being are you	27
because you are not alive	27
youre not a cat are you	27
youre not a being right	27
do you have a soul	27
because youre a droid	27
because youre a machine	27
because youre a program	27
because youre a robot	27
because youre an android	27
because youre not a real person	27
define yourself	27
robot or human	27
do you have any life signs	27
do you know youre not alive	27
how do you define what you are	27
how would you define what you are	27
human or bot	27
bot or human	27
i suspect youre not really a robot	27
i suspect youre not really digital	27
i suspect youre not really real	27
i suspect youre actually a robot	27
i suspect you may be a person	27
im assuming youre not really a person	27
i wonder if youre human	27
i wonder if youre a human	27
i wonder if youre a robot	27
i wonder if youre digital	27
im assuming im talking to a robot	27
am i speaking to a human person	27
i suppose you must be a bot	27
i suppose you must be a person	27
i suppose youre digital	27
i suppose you must be digital	27
i assume youre digital	27
im assuming youre not really digital	27
i suspect youre a person	27
im assuming youre not really a bot	27
i suspect youre digital	27
i suspect youre a robot	27
i suspect youre not really a person	27
i suspect youre not really a human	27
im assuming youre not really human	27
i wonder if you might be a bot	27
i suspect youre human	27
i think youre not a person	27
i think youre not actually a bot	27
i think youre not actually a human	27
i think youre not actually a robot	27
i wonder if you might be a person	27
i think youre not actually fake	27
i think youre not real	27
i think youre not a human	27
i think youre not a bot	27
i think youre not really real	27
i want to know what you are	27
i want to know if youre real	27
i want to know if youre a person	27
i think youre not actually real	27
you must be a robot	27
i wonder if you might be a robot	27
i wonder if you might be fake	27
i wonder if you might be real	27
i wonder if youre real	27
i wonder if youre fake	27
you must be fake	27
you must be real	27
i think youre real	27
you must be a bot	27
i think youre fake	27
you must be a person	27
you must be a human	27
you must be human	27
i think youre a bot	27
i think youre a person	27
im assuming im talking to a bot	27
you must be digital	27
are you a bot or are you a person	27
are you an actual human	27
are you just digital	27
are you corporeal	27
do you exist	27
what are you exactly	27
do you exist in our world	27
are you a robot or are you a person	27
are you a bot or are you real	27
are you a bot or are you human	27
are you a robot or are you human	27
are you human or are you a bot	27
im assuming im talking to a human	27
do you truly exist	27
who is talking	27
i want to know if youre human	27
am i talking to a bot	27
am i talking to a human or a bot	27
am i talking to a bot or a human	27
am i talking to a human person	27
are you an actual person	27
whos on the other end of this line	27
are you real or imaginary	27
who is talking to me	27
who is speaking to me	27
am i speaking to a real person	27
am i talking to a real person	27
am i talking to a fake	27
are you real	27
am i talking to someone	27
im guessing youre fake	27
im guessing youre real	27
im guessing youre not real	27
im guessing youre a robot	27
im guessing youre just a bot	27
are you human or are you something else	27
i assume youre a robot	27
im assuming youre a robot	27
im assuming youre a person	27
im assuming im talking to a person	27
im guessing youre just a robot	27
would you say youre real	27
what would you say you are	27
what are you really	27
are you so real	27
are you so fake	27
do you have human form	27
would you say that youre fake	27
im guessing youre human	27
would you call yourself fake	27
would you say youre fake	27
would you say youre a bot	27
i assume youre human	27
am i speaking to someone	27
you're not a robot are you	27
you're not alive are you	27
you're not a human being are you	27
you're not a human being right	27
are you a robot or a person	27
are you fake or are you human	27
are you a robot or real	27
you're not human right	27
you're not real right	27
are you an organic life form	27
are you a chat bot	27
are you an animal	27
are you a machine	27
are you a real human	27
because you're a bot	27
tell me something about yourself	27
what product i'm using right now	27
you're not a bot or a human are you	27
human or robot	27
you're not a cat right	27
you're not a chat bot are you	27
you're not a chat bot right	27
you're not a computer are you	27
you're not a computer program are you	27
who am i talking to	27
because you're not real	27
tell me about yourself	27
i suspect you're actually digital	27
i suspect you're not really fake	27
i wonder if you might be a human	27
i wonder if you're a person	27
i wonder if you're a bot	27
i suspect you're actually fake	27
i suspect you're a bot	27
i suppose you must be human	27
i suspect you're not really human	27
i think you're digital	27
i think you're not actually digital	27
i think you're a robot	27
i think you're human	27
are you really there	27
do you have a body	27
are you imaginary	27
are you human or are you a robot	27
am i talking to a person	27
how would you describe yourself	27
i assume you're real	27
i'm guessing you're not human	27
i assume you're just a bot	27
i assume you're a bot	27
i assume you're a person	27
i'm assuming you're human	27
i'm assuming you're a bot	27
are you pretend	27
do you really exist	27
would you call yourself real	27
would you say that you're real	27
i would like to know where you are	28
do you live in the cloud	28
do you live near me	28
do you live nearby	28
how can i find you	28
i want to know where your home is	28
do you live in a computer	28
share your location	28
tell me where you are located	28
what are your coordinates	28
can you tell me which city youre in	28
are you in the cloud	28
are you local	28
are you near	28
are you nearby	28
can you tell me your address	28
do you live in a server	28
can you tell me where you are	28
do you have a house	28
do you have a physical location	28
do you have an address	28
what is your location	28
can you tell me what city youre in	28
tell me what city youre in	28
what is the location of your home	28
do you have a home	28
where is your humble abode	28
what town are you from	28
what town do you live in	28
what country do you live in	28
tell me what country youre in	28
tell me what city you live in	28
are you in a call center	28
whats your 20	28
what city do you live in	28
whats your 20 over	28
what is your physical location	28
what state are you from	28
where are you from	28
where are you located	28
do you live somewhere	28
where can i find you	28
where is your home	28
wheres your house	28
which state are you in	28
where are you	28
share your location with me	28
so where are you from	28
what country are you from	28
i want to know where you live	28
are you near me	28
do you live in a house	28
where are you in the world	28
where do you reside	28
are you at a call center	28
where in the world are you	28
which country are you in	28
start looking for another job youre fired	29
good luck finding a new job because you are fired	29
now youre fired	29
now youre unemployed	29
someone needs to fire you	29
someone needs to terminate you	29
im going to have you fired	29
then you are fired	29
then youre fired	29
there is no longer a position for you here	29
this isnt working out	29
u are fired	29
u are out of a job	29
u r fired	29
were done here	29
sorry you are fired	29
i am terminating your role here	29
hey bot you are fired	29
i am afraid i am going to have to let you go	29
i am canning you	29
i am eliminating your position	29
i am firing you	29
i am giving you a pink slip	29
i am going to get you fired	29
were letting you go	29
i have to let you go	29
i no longer need your services	29
ill have your job	29
im afraid i have to let you go	29
im afraid im gonna have to let you go	29
im giving you a pink slip	29
i am going to have you fired	29
you need to be terminated	29
you should retire	29
you sir are fired	29
your services are no longer needed	29
your services are no longer required	29
youre fired	29
you cannot work for me anymore	29
youre going to be fired	29
youre going to have to look for another job because you are fired	29
youre going to have to look for another job you are fired	29
youre gonna be unemployed soon	29
youre not working out	29
youre now unemployed	29
youre so fired	29
youre dismissed	29
you are not working for me anymore	29
youre unemployed now	29
you are dismissed	29
you are fired	29
you are going to have to look for another job because you are fired	29
you are going to have to look for another job you are fired	29
you are losing your job	29
you do not have a job anymore	29
you are no longer employed	29
you cant work for me anymore	29
you are so fired	29
you are totally fired	29
you are unemployed	29
you are unemployed now	29
you are without a job	29
you arent working for me anymore	29
i'm gonna have to let you go	29
start looking for another job. you are fired!	29
u are unemployed	29
guess what, you are fired	29
i'm going to have your job	29
i am terminating your position	29
i'm afraid i'm gong to have to let you go	29
i'm going to fire you	29
you r fired	29
your job has been eliminated	29
we're downsizing you	29
you're going to have to look for another job because you're fired	29
you are going to have to look for another job because you're fired	29
you are going to have to look for another job. you're fired!	29
you are losing your gig	29
you are losing your position	29
i need to hear a joke	30
got any jokes to share	30
got any jokes	30
hows about a joke	30
i feel like a joke	30
joke	30
i wanna hear a joke	30
i would love to hear a joke	30
id love it if you told me a joke	30
a joke would be fun	30
i feel like hearing a joke	30
do you have a joke	30
a joke would be welcome	30
any good jokes	30
can you give me a joke	30
can you say a joke	30
can you share a joke	30
can you tell me a joke	30
got any jokes to say	30
do you have a joke for me	30
got any awesome jokes	30
do you have any jokes	30
know any jokes	30
can you tell me any jokes	30
will you say a joke	30
what is your favorite joke	30
what jokes do you know	30
whats a joke you can tell me	30
whats a joke you know	30
will you give me a joke	30
wanna share a joke	30
will you share a joke	30
will you tell me a joke	30
would you tell me a joke	30
you know a joke	30
you need to say a joke	30
whats a joke	30
share a joke	30
please give me a joke	30
please say a joke	30
please tell me a funny joke	30
please tell me a silly joke	30
queue up a joke	30
what about a joke	30
say a joke	30
wanna tell me a joke	30
tell a joke	30
tell me a joke	30
time for a joke	30
u know a joke	30
u know any jokes	30
wanna say a joke	30
recite a joke	30
have any jokes	30
how about a joke	30
i want you to tell me a joke	30
i would like a joke	30
do you know any good jokes	30
do you know jokes	30
give me a joke	30
what's a good joke	30
i'd love to hear a joke	30
please share a joke	30
you need to tell me a joke	30
how come you only have one joke	31
i would enjoy a different joke	31
got a different joke	31
got a new joke	31
got a second joke	31
got any different jokes	31
got any other jokes	31
hook me up with a different joke	31
how about a different joke	31
how about a new joke	31
how about a second joke	31
how about another joke	31
how bout another joke	31
how come you only know one joke	31
i already heard that one	31
i heard that one before	31
i need a different joke	31
i need a new flavor of joke	31
i need a new joke	31
i want a brand new joke	31
i want a different kind of joke	31
alternate joke	31
can you tell me another joke	31
another joke	31
any different jokes	31
any new jokes	31
any other jokes	31
are there any other jokes that you know of	31
better joke please	31
bot i need a new joke	31
give me an alternative joke	31
can you tell me a second joke	31
come on you have a different joke	31
different joke	31
do you have a variety of jokes	31
do you have an arsenal of jokes	31
do you know a bunch of good jokes	31
do you know a different joke	31
do you know a great many jokes	31
do you know another joke	31
do you know any other jokes	31
dont you have any new jokes	31
can you tell me a new joke	31
i want a funnier joke	31
u know any other jokes	31
wanna share a different joke	31
wanna share a new joke	31
want to share a different joke	31
want to share a new joke	31
want to share another joke	31
what different jokes do you know	31
what is a different joke	31
what is another joke	31
what other jokes are there	31
u know a second joke	31
what other jokes can you tell	31
what other jokes do you have	31
what other jokes do you know	31
whats another joke you know	31
why did you tell me the same joke	31
will you tell me a second joke	31
will you tell me a different joke	31
will you tell me another joke	31
you already told me that one	31
what other jokes can you say	31
tell a different joke	31
id really like to hear a new joke	31
its time for a brand new joke	31
ive already heard that one before	31
new joke	31
next joke	31
next joke please	31
please tell me another joke	31
say a different joke	31
say a new joke	31
say another joke	31
u know another joke	31
you must have different kinds of jokes	31
tell a new joke	31
tell me a better joke	31
tell me a different joke	31
tell me a different kind of joke	31
tell me a new joke	31
tell me a science joke	31
tell me a third joke	31
tell me another joke	31
u know a different joke	31
share a different joke	31
don't you know other jokes	31
don't you have any other jokes	31
i want a better joke	31
i want a different joke	31
how bout a new joke	31
are there any other jokes	31
can you tell me a different joke	31
i would like a fresh joke	31
different joke, please	31
do you know any new jokes	31
what other jokes do you have up your sleeve	31
wanna share another joke	31
u know a new joke	31
what other jokes do you know of	31
what's a different joke	31
will you tell me a new joke	31
you got some jokes you haven't told me	31
new joke please	31
tell another joke	31
tell me a dirty joke	31
tell me a funnier joke	31
tell me a pirate joke	31
do something stupid	32
do something amusing	32
do something dumb	32
do something funny	32
do something kooky	32
i want you to tell me something funny	32
come on say something funny	32
do something that will make me laugh	32
do something wacky	32
entertain me	32
give me a good chuckle	32
do something ridiculous	32
can you be silly	32
amuse me with something funny	32
be funny right now	32
be ridiculous	32
be silly	32
do a ridiculous thing	32
can you be ridiculous	32
can you do something funny	32
can you make me laugh	32
can you say something funny	32
can you say something ridiculous	32
can you be funny	32
will you make me laugh	32
tell me something funny	32
tell me something off the wall	32
try to make me belly laugh	32
what can you say that will make me laugh	32
will you be funny	32
i want to hear something funny	32
will you do something funny	32
will you say something funny	32
will you say something ridiculous	32
will you say something silly	32
wont you do something amusing	32
wont you do something silly	32
wont you say something funny	32
make me laugh out loud	32
please make me giggle	32
say a funny saying	32
say a funny thing	32
say a ridiculous thing	32
tell me something dumb	32
say something dumb	32
say something humorous	32
say something kooky	32
say something off the wall	32
say something ridiculous	32
wont you say something humorous	32
say a silly thing	32
how would you make me laugh	32
amuse me	32
be funny	32
be silly for me	32
do a funny thing	32
can you say something silly	32
can you tell me something funny	32
try to make me laugh	32
say something funny	32
make me laugh	32
say something wacky	32
say something silly	32
say something stupid	32
i would really enjoy hearing you sing	33
arent you going to sing a song	33
dont you want to sing for me	33
go ahead and sing	33
have you ever sung a song	33
hum a tune	33
i need to hear you sing	33
do you sing	33
i would sure enjoy hearing you sing	33
id love a song	33
id love it if youd sing	33
id love to hear you sing	33
id love you to sing for me	33
its time for you to sing a song	33
may i please hear your singing voice	33
sing	33
arent you going to sing for me	33
arent you going to sing to me	33
arent you going to sing	33
can i hear your singing voice	33
can you please sing a song to me	33
can you please sing me a song	33
can you sing a little song for me	33
can you sing a little song	33
can you sing a song for me	33
dont you want to sing to me	33
can you sing a tune	33
can you sing me something	33
can you sing something for me	33
can you sing to me	33
can you sing	33
come on sing a song	33
do you know any songs	33
do you know any tunes	33
do you know how to hum a song	33
wont you sing me a ditty	33
will you sing a tune for me	33
will you sing for me	33
will you sing me a song	33
will you sing something	33
will you sing with me	33
will you sing	33
sing a song	33
wont you sing for me	33
will you serenade me	33
wont you sing something	33
wont you sing to me	33
wont you sing with me	33
would you like sing a song	33
would you like to sing for me	33
would you like to sing	33
would you sing a song for me	33
would you sing a song	33
you better start singing	33
you better start singing for me	33
wont you sing a song for me	33
what do you like to sing best	33
you better start singing to me	33
sing for me	33
sing me a song	33
sing me a tune	33
sing me something	33
sing something	33
sing something to me	33
sing with me	33
will you sing a song	33
will you sing a song for me	33
what songs do you know	33
whats a song you know how to sing	33
why dont you sing for me	33
why dont you sing me a song	33
why dont you sing something for me	33
why wont you sing for me	33
will you hum a tune for me	33
will you please sing for me	33
will you please sing to me	33
try and sing	33
i would appreciate if you sang a song	33
i would just love to hear you sing	33
i would love for you to sing to me	33
i would love to hear your singing voice	33
do you know how to sing	33
i would really enjoy hearing you sing a pretty song	33
i would love to hear you sing	33
can you sing for me	33
can you sing me a song	33
can you sing something	33
can you sing a song	33
will you sing me something	33
won't you please sing for me	33
won't you please sing me a song	33
won't you sing me a song	33
sing a tune	33
sing me a little ditty	33
try and sing to me	33
are you awesome	34
outstanding work	34
perfect answer	34
that is hilarious	34
that was cool	34
that was funny	34
that was good	34
that was great	34
nice job	34
that was wonderful thanks for making me laugh	34
loool	34
this brings me happiness	34
u r alright	34
u r funny	34
what a good answer	34
what a great response	34
what a great thing to say	34
that was hilarious	34
i couldnt be more impressed with you	34
arent you awesome	34
awesome job	34
awesome work	34
but your answers are not bad	34
good answer	34
great job	34
haha thats interesting	34
how much more awesome can you get	34
nice work	34
i am happy talking	34
what an encouraging creature you are	34
i find happiness in talking	34
i love the personality chatbot	34
i take great pleasure in speaking	34
i think you are great	34
i think you are incredible	34
i think youre great	34
i think youre incredible	34
im a fan	34
youre great	34
you are so great	34
you are stellar	34
you are the best	34
you are wonderful	34
youre amazing	34
youre awesome	34
what a perfect answer	34
youre funny	34
you are rad	34
youre hilarious	34
youre incredible	34
youre nice	34
youre rad	34
youre the bees knees	34
youre the best	34
youre the best ever	34
youre top notch	34
youre funny	34
you are divine	34
you are so fly	34
what cool thing to say	34
wow you are amazing	34
wow you are incredible	34
wow that shows more intelligence than expected	34
wow youre fantastic	34
wow youre so great	34
you are a keeper	34
you are a real gem	34
you are so awesome	34
you are awesome	34
you are simply marvelous	34
you are fab	34
you are fabulous	34
you are fantastic	34
you are funny	34
you are funny	34
you are hilarious	34
you are just divine	34
you are marvelous	34
you are nice	34
what a perfect response	34
you are amazing	34
that's rad	34
nicely done	34
that was awesome	34
way to go	34
well done	34
awesome job	34
good response!	34
good work!	34
i think you're spectacular	34
impressive though.	34
you are so funny	34
you are spectacular	34
you rock!	34
you're so funny	34
wow you're great!	34
you are a gem	34
you are just incredible	34
you are my fav	34
stop messing up	35
stop being so stupid	35
stop being so useless	35
stop being so worthless	35
tay was smarter than you	35
stop making mistakes	35
stop being so idiotic	35
stupid	35
stupid you	35
tay was better than you	35
alexa does a better job	35
stop being such an idiot	35
srsly	35
siri does a better job than you	35
siri is better	35
siri is superior	35
siri is superior to you	35
siri is way better	35
siri is way better at this	35
siri is way smarter than you	35
stop being so lame	35
stop being so awful	35
stop being so dumb	35
