sentence	label
thai restaurant	18
hotel and sort them by price	18
movie theatre and sort them by price	18
a list of coffee shop and sort them by rating	18
a list of restaurant and sort them by rating	18
to kfc near san francisco	18
to kfc near 2788, san thomas express way, santa clara	18
to walmart near san francisco	18
to walmart near 2788, san thomas express way, santa clara	18
to starbucks near san francisco	18
to starbucks near 2788, san thomas express way, santa clara	18
to vietnamese hotel near google	18
to vietnamese hotel near facebook	18
to vietnamese movie theatre near google	18
to vietnamese movie theatre near facebook	18
to european hotel near google	18
to european hotel near facebook	18
to european movie theatre near google	18
to european movie theatre near facebook	18
to a good hospital	18
to a good supermarket	18
to a macdonald's closeby	18
to a domino's closeby	18
a expensive hotel	18
a expensive movie theatre	18
a kfc nearby	18
a walmart nearby	18
a starbucks nearby	18
the cheapest coffee shop	18
the cheapest restaurant	18
the cheapest hotel closeby	18
the cheapest movie theatre closeby	18
to a nearby hospital	18
to a nearby supermarket	18
closeby kfc	18
closeby walmart	18
closeby starbucks	18
can you order something from doordash	19
can you order something from zomato	19
can you order something from swiggy	19
i want to order something from doordash	19
i want to order something from uber eats	19
i want to order something from zomato	19
i want to order something from swiggy	19
start a food order	19
i am hungry can you order something	19
i am famished can you get me some food	19
i am famished can you get me some drink	19
can you get me something from sankranti coffee shop	19
can you get me something from sankranti restaurant	19
can you get me something from paradise biryani coffee shop	19
can you get me something from paradise biryani restaurant	19
can you get me something from puranpoli coffee shop	19
can you get me something from puranpoli restaurant	19
can you get me something from ulavacharu tiffins restaurant	19
can you get me something from achi appakadai coffee shop	19
can you get me something from achi appakadai restaurant	19
can you get me something from vijayawada biryani point coffee shop	19
can you get me something from vijayawada biryani point restaurant	19
can you get me something from biriyani house coffee shop	19
can you get me something from biriyani house restaurant	19
can you get me something from china town coffee shop	19
can you get me something from china town restaurant	19
can you get me something from apple and roses coffee shop	19
can you get me something from apple and roses restaurant	19
can you get me something from la paloma coffee shop	19
can you get me something from la paloma restaurant	19
can you get me something from pedro’s & cantina coffee shop	19
can you get me something from pedro’s & cantina restaurant	19
can you get me something from el amigo burrito coffee shop	19
can you get me something from el amigo burrito restaurant	19
can you get me something from vijayawada biryani point coffee shop	19
can you get me something from vijayawada biryani point restaurant	19
can you get me something from taro san japanese noodle bar coffee shop	19
can you get me something from taro san japanese noodle bar restaurant	19
can you get me something from ambience coffee shop	19
can you get me something from ambience restaurant	19
can you get me something from aldo los altos coffee shop	19
can you get me something from aldo los altos restaurant	19
can you get me something from sumika coffee shop	19
can you get me something from sumika restaurant	19
please order a calabaza burrito from doordash	19
please order a calabaza burrito from uber eats	19
please order a calabaza burrito from zomato	19
please order a calabaza burrito from swiggy	19
please order a calabaza burrito with lots of sauce from macdonald's	19
please order a calabaza burrito with lots of sauce from domino's	19
please order a calabaza burrito with lots of cheese from macdonald's	19
please order a calabaza burrito with lots of cheese from domino's	19
please order a calabaza burrito with lots of spice from macdonald's	19
please order a calabaza burrito with lots of spice from domino's	19
please order a calabaza burrito with lots of chilly from macdonald's	19
please order a calabaza burrito with lots of chilly from domino's	19
please order a deep fried ice cream with lots of sauce from macdonald's	19
please order a deep fried ice cream with lots of sauce from domino's	19
please order a deep fried ice cream with lots of cheese from macdonald's	19
please order a deep fried ice cream with lots of cheese from domino's	19
please order a deep fried ice cream with lots of spice from macdonald's	19
please order a deep fried ice cream with lots of spice from domino's	19
please order a deep fried ice cream with lots of chilly from macdonald's	19
please order a deep fried ice cream with lots of chilly from domino's	19
please order a guacamole with lots of sauce from macdonald's	19
please order a guacamole with lots of sauce from domino's	19
please order a guacamole with lots of cheese from macdonald's	19
please order a guacamole with lots of cheese from domino's	19
please order a guacamole with lots of spice from macdonald's	19
please order a guacamole with lots of spice from domino's	19
please order a guacamole with lots of chilly from macdonald's	19
please order a guacamole with lots of chilly from domino's	19
i would like a steak	19
i would like a french fries	19
i would like a chicken tikka masala	19
i would like a carne asada fries	19
i would like a burrito bowl	19
i am in the mood to eat something	19
i am hungry	19
i am thinking what to eat	19
order some food	19
order some drink	19
i need some food	19
i need some drink	19
my stomach is rumbling	19
i am craving for some mexican food	19
i am craving for some mexican drink	19
i am craving for some italian food	19
i am craving for some italian drink	19
can you order some pad thai for me	19
can you order some bbq mixed plate for me	19
can you order some waffle fries for me	19
get me some poke bowl from doordash	19
get me some poke bowl from uber eats	19
get me some poke bowl from zomato	19
get me some poke bowl from swiggy	19
get me some chips and queso from doordash	19
get me some chips and queso from uber eats	19
get me some chips and queso from zomato	19
get me some chips and queso from swiggy	19
get me some cheesesteak from doordash	19
get me some cheesesteak from uber eats	19
get me some cheesesteak from zomato	19
get me some cheesesteak from swiggy	19
i am craving for some cheese pazzo bread continental domino's	19
i am craving for some cheese pazzo bread american macdonald's	19
i am craving for some cheese pazzo bread american domino's	19
i am craving for some grilled chicken caesar salad continental macdonald's	19
i am craving for some grilled chicken caesar salad continental domino's	19
i am craving for some grilled chicken caesar salad american macdonald's	19
i am craving for some grilled chicken caesar salad american domino's	19
i am craving for some tamale continental macdonald's	19
i am craving for some tamale continental domino's	19
i am craving for some tamale american macdonald's	19
i am craving for some tamale american domino's	19
can you order a egg, bacon and cheese sandwitch with extra sauce from a indian kfc	19
can you order a egg, bacon and cheese sandwitch with extra sauce from a indian walmart	19
can you order a egg, bacon and cheese sandwitch with extra sauce from a chinese kfc	19
can you order a egg, bacon and cheese sandwitch with extra sauce from a chinese walmart	19
can you order a egg, bacon and cheese sandwitch with extra sauce from a chinese starbucks	19
can you order a egg, bacon and cheese sandwitch with extra cheese from a indian kfc	19
can you order a egg, bacon and cheese sandwitch with extra cheese from a indian walmart	19
can you order a egg, bacon and cheese sandwitch with extra cheese from a indian starbucks	19
can you order a egg, bacon and cheese sandwitch with extra cheese from a chinese kfc	19
can you order a egg, bacon and cheese sandwitch with extra cheese from a chinese walmart	19
can you order a egg, bacon and cheese sandwitch with extra cheese from a chinese starbucks	19
can you order a egg, bacon and cheese sandwitch with extra spice from a indian kfc	19
can you order a egg, bacon and cheese sandwitch with extra spice from a indian walmart	19
can you order a egg, bacon and cheese sandwitch with extra spice from a indian starbucks	19
can you order a egg, bacon and cheese sandwitch with extra spice from a chinese kfc	19
can you order a egg, bacon and cheese sandwitch with extra spice from a chinese starbucks	19
can you order a egg, bacon and cheese sandwitch with extra chilly from a indian kfc	19
can you order a egg, bacon and cheese sandwitch with extra chilly from a indian walmart	19
can you order a egg, bacon and cheese sandwitch with extra chilly from a indian starbucks	19
can you order a egg, bacon and cheese sandwitch with extra chilly from a chinese kfc	19
can you order a egg, bacon and cheese sandwitch with extra chilly from a chinese walmart	19
can you order a egg, bacon and cheese sandwitch with extra chilly from a chinese starbucks	19
can you order a veg sandwitch with extra sauce from a indian kfc	19
can you order a veg sandwitch with extra sauce from a indian walmart	19
can you order a veg sandwitch with extra sauce from a indian starbucks	19
can you order a veg sandwitch with extra sauce from a chinese kfc	19
can you order a veg sandwitch with extra sauce from a chinese walmart	19
can you order a veg sandwitch with extra sauce from a chinese starbucks	19
can you order a veg sandwitch with extra cheese from a indian kfc	19
can you order a veg sandwitch with extra cheese from a indian walmart	19
can you order a veg sandwitch with extra cheese from a indian starbucks	19
can you order a veg sandwitch with extra cheese from a chinese kfc	19
can you order a veg sandwitch with extra cheese from a chinese walmart	19
can you order a veg sandwitch with extra cheese from a chinese starbucks	19
can you order a veg sandwitch with extra spice from a indian kfc	19
can you order a veg sandwitch with extra spice from a indian walmart	19
can you order a veg sandwitch with extra spice from a indian starbucks	19
can you order a veg sandwitch with extra spice from a chinese kfc	19
can you order a veg sandwitch with extra spice from a chinese walmart	19
can you order a veg sandwitch with extra spice from a chinese starbucks	19
can you order a veg sandwitch with extra chilly from a indian kfc	19
can you order a veg sandwitch with extra chilly from a indian walmart	19
can you order a veg sandwitch with extra chilly from a indian starbucks	19
can you order a veg sandwitch with extra chilly from a chinese kfc	19
can you order a veg sandwitch with extra chilly from a chinese walmart	19
can you order a veg sandwitch with extra chilly from a chinese starbucks	19
can you order a cheese bread with extra sauce from a indian walmart	19
can you order a cheese bread with extra sauce from a indian starbucks	19
can you order a cheese bread with extra sauce from a chinese kfc	19
can you order a cheese bread with extra sauce from a chinese walmart	19
can you order a cheese bread with extra sauce from a chinese starbucks	19
can you order a cheese bread with extra cheese from a indian kfc	19
can you order a cheese bread with extra cheese from a indian walmart	19
can you order a cheese bread with extra cheese from a indian starbucks	19
can you order a cheese bread with extra cheese from a chinese kfc	19
can you order a cheese bread with extra cheese from a chinese walmart	19
can you order a cheese bread with extra cheese from a chinese starbucks	19
can you order a cheese bread with extra spice from a indian kfc	19
can you order a cheese bread with extra spice from a indian walmart	19
can you order a cheese bread with extra spice from a indian starbucks	19
can you order a cheese bread with extra spice from a chinese kfc	19
can you order a cheese bread with extra spice from a chinese walmart	19
can you order a cheese bread with extra spice from a chinese starbucks	19
can you order a cheese bread with extra chilly from a indian kfc	19
can you order a cheese bread with extra chilly from a indian walmart	19
can you order a cheese bread with extra chilly from a indian starbucks	19
can you order a cheese bread with extra chilly from a chinese kfc	19
can you order a cheese bread with extra chilly from a chinese starbucks	19
it would be great to dinner in this new opened coffee shop downtown	19
it would be great to dinner in this new opened restaurant downtown	19
i’m hungry	19
i’m feeling hungry	19
i can eat/use some food	19
feeling like some food	19
want to eat something	19
can you get me something to eat?	19
what can you get me to eat?	19
i want some food	19
i want food	19
some food would be good about now	19
can you get me some dinner	19
can you get me some lunch	19
it feels like it is lunch	19
garlic naan from macdonald's	19
garlic naan from domino's	19
fried chicken from macdonald's	19
fried chicken from domino's	19
coffee from macdonald's	19
coffee from domino's	19
crab rangoon with some extra sauce	19
crab rangoon with some extra cheese	19
crab rangoon with some extra spice	19
crab rangoon with some extra chilly	19
chicken teriyaki bowl with some extra sauce	19
chicken teriyaki bowl with some extra cheese	19
chicken teriyaki bowl with some extra spice	19
chicken teriyaki bowl with some extra chilly	19
jerk chicken	19
nachos	19
mango chicken quesadilla	19
sankranti	19
paradise biryani	19
puranpoli	19
ulavacharu tiffins	19
achi appakadai	19
vijayawada biryani point	19
biriyani house	19
china town	19
apple and roses	19
la paloma	19
pedro’s & cantina	19
el amigo burrito	19
vijayawada biryani point	19
taro san japanese noodle bar	19
ambience	19
aldo los altos	19
sumika	19
what about a notso fries from coffee shop	19
what about a notso fries from restaurant	19
what about a spicy tuna roll from coffee shop	19
what about a hot dog from coffee shop	19
what about a hot dog from restaurant	19
check where my food is from uber eats	20
check where my food is from zomato	20
check where my food is from swiggy	20
check where my drink is from doordash	20
check where my drink is from uber eats	20
check where my drink is from zomato	20
check where my drink is from swiggy	20
where is my food	20
where is my drink	20
can you check on my dinner	20
how long till my order from doordash is here	20
how long till my order from uber eats is here	20
how long till my order from zomato is here	20
how long till my order from swiggy is here	20
at what time will my food reach me	20
at what time will my drink reach me	20
when will my order reach me	20
when will it arrive	20
what is the eta for my order	20
when will my pizza reach me	20
when will my burger reach me	20
when will my chicken biriyani reach me	20
when will my pasta reach me	20
when will my coffee reach me	20
when will my veg sandwitch reach me	20
when will my cheese bread reach me	20
when will my calabaza burrito reach me	20
when will my deep fried ice cream reach me	20
when will my guacamole reach me	20
when will my tamale reach me	20
when will my grilled chicken caesar salad reach me	20
when will my mango chicken quesadilla reach me	20
when will my steak reach me	20
when will my french fries reach me	20
when will my chicken tikka masala reach me	20
when will my carne asada fries reach me	20
when will my burrito bowl reach me	20
when will my pad thai reach me	20
when will my bbq mixed plate reach me	20
when will my waffle fries reach me	20
when will my poke bowl reach me	20
when will my chips and queso reach me	20
when will my cheese pazzo bread reach me	20
when will my egg, bacon and cheese sandwitch reach me	20
when will my garlic naan reach me	20
when will my crab rangoon reach me	20
when will my chicken teriyaki bowl reach me	20
when will my jerk chicken reach me	20
when will my nachos reach me	20
when will my notso fries reach me	20
when will my spicy tuna roll reach me	20
when will my fried chicken reach me	20
when will my hot dog reach me	20
hey when will it arrive i am hungry	20
where is my pizza now	20
where is my burger now	20
where is my pasta now	20
where is my veg sandwitch now	20
where is my calabaza burrito now	20
where is my guacamole now	20
where is my tamale now	20
where is my mango chicken quesadilla now	20
where is my steak now	20
where is my french fries now	20
where is my chicken tikka masala now	20
where is my carne asada fries now	20
where is my burrito bowl now	20
where is my pad thai now	20
where is my bbq mixed plate now	20
where is my waffle fries now	20
where is my poke bowl now	20
where is my chips and queso now	20
where is my cheese pazzo bread now	20
where is my egg, bacon and cheese sandwitch now	20
where is my garlic naan now	20
where is my crab rangoon now	20
where is my chicken teriyaki bowl now	20
where is my jerk chicken now	20
where is my nachos now	20
where is my notso fries now	20
where is my spicy tuna roll now	20
where is my fried chicken now	20
where is my cheesesteak now	20
where is my hot dog now	20
thank you so much when will it reach my home	20
how long till it reaches my home	20
when will it reach me i am so hungry right now	20
can you tell me the location where my food is right now	20
can you tell me the location where my drink is right now	20
is my food on route	20
has my drink been parceled	20
has macdonald's packed my food yet	20
has macdonald's packed my drink yet	20
has domino's packed my food yet	20
has domino's packed my drink yet	20
what is the status of my order?	20
when will my order arrive?	20
do you have an eta for the order?	20
do you have an eta for my food order?	20
do you have an eta for my drink order?	20
how long will my order take	20
how long will it be delivered	20
how long does it need to be delivered	20
any idea when will my food be delivered	20
yes confirm the order	21
confirm it	21
place that order	21
yes place that order please	21
place the order now	21
what are people ordering these days in chicago	22
what type of food are people ordering during this lockdown	22
what type of drink are people ordering during this lockdown	22
what is most popular food of office	22
what is most popular food of santa clara	22
what is most popular drink of santa clara	22
which drink is in most demand	22
what is the most demanding food in nvidia headquarters	22
what is the most demanding food in intel museum	22
what is the most demanding drink in nvidia headquarters	22
what is the most demanding drink in intel museum	22
which is the most in demand food right now	22
which is the most in demand drink right now	22
which food are people taking delivery nowadays	22
can you tell me what people is ordering most nowadays	22
hey do you know what most people are ordering in new york	22
what is the most famous food in new york	22
what is the most famous food in work	22
whats popular food	22
whats popular drink	22
what is the most popular continental dish in the coffee shop	22
what is the most popular continental dish in the restaurant	22
what is the most popular american dish in the coffee shop	22
what is the most popular american dish in the restaurant	22
